zona,distrito,provincia,canton,parroquia,tipo_educacion,amie,institucion,sostenimiento,jurisdiccion,regimen,zona_inec,nivel_educacion,nro_niños_iniciales,aux_año_dotacion,aux_t_ie,md_año_dotacion,md_paralelos,md_monto_usd,m_año_dotacion,m_tipo_ambiente,m_monto_usd,je_año_dotacion,je_cantidad,je_monto_usd,aux_ie_material,latitud,longitud
5,09D22,GUAYAS,PLAYAS,GENERAL VILLAMIL (PLAYAS),Ordinario,09H05098,UNIDAD EDUCATIVA CARLOS MATAMOROS JARA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,54,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.574699501,-80.48803069
5,09D11,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,Ordinario,09H05116,UNIDAD EDUCATIVA  ALFONSO REYES FALCON,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,58,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.001019251,-79.48940622
5,09D11,GUAYAS,SIMON BOLIVAR,SIMON BOLIVAR,Ordinario,09H05118,UNIDAD EDUCATIVA DOCTOR ANTONIO PARRA VELASCO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,150,2026,1,2026,5,14591.3,2026,5,7640.0,2026,1,5748.0,ML_Mo_JE,-2.004555886,-79.48985243
5,09D19,GUAYAS,NOBOL,NARCISA DE JESUS,Ordinario,09H05150,ESCUELA DE EDUCACION BASICA HEROES DEL CENEPA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,55,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-1.913411215,-80.00973662
5,09D19,GUAYAS,NOBOL,NARCISA DE JESUS,Ordinario,09H05160,ESCUELA DE EDUCACIÓN BÁSICA 6 DE AGOSTO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,30,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-1.978094804,-80.00425951
5,09D19,GUAYAS,NOBOL,NARCISA DE JESUS,Ordinario,09H05161,ESCUELA DE EDUCACION BASICA RAQUEL NARANJO GALAN,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,85,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-1.968854962,-80.01261734
5,09D19,GUAYAS,NOBOL,NARCISA DE JESUS,Ordinario,09H05164,ESCUELA DE EDUCACIÓN BÁSICA CORINA PARRAL DE VELASCO IBARRA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,206,2026,1,2026,8,23346.08,2026,8,12224.0,0,0,0.0,ML_Mo,-1.914813594,-80.01020332
5,09D19,GUAYAS,NOBOL,NARCISA DE JESUS,Ordinario,09H05168,ESCUELA DE EDUCACION BASICA INDEPENDENCIA DEL ECUADOR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,52,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-1.879894221,-80.03818283
5,09D19,GUAYAS,NOBOL,NARCISA DE JESUS,Ordinario,09H05169,ESCUELA DE EDUCACION BASICA ADRIANA FUENTES,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,100,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-1.917917842,-80.01281774
5,09D14,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Ordinario,09H05205,ESCUELA DE EDUCACION BASICA JACINTO FRANCISCO GONZALEZ HUACON,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,44,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-1.945294158,-80.15154695
5,09D14,GUAYAS,ISIDRO AYORA,ISIDRO AYORA,Ordinario,09H05206,ESCUELA DE EDUCACION BASICA MARISCAL SUCRE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,123,2026,1,2026,6,17509.56,2026,6,9168.0,2026,1,5748.0,ML_Mo_JE,-1.880111542,-80.1421299
5,09D17,GUAYAS,MILAGRO,CHIRIJOS,Ordinario,09H05376,ESCUELA DE EDUCACION BASICA LCDA BLANCA NORIS ROSERO BERMEO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,25,2026,1,2026,1,2918.26,2026,1,1528.0,2026,1,5748.0,ML_Mo_JE,-2.11535635,-79.56772609
8,09D24,GUAYAS,DURAN,ELOY ALFARO (DURAN),Ordinario,09H05452,ESCUELA DE EDUCACION BASICA FISCAL 27 DE DICIEMBRE,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,47,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.148301873,-79.82549527
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05461,UNIDAD EDUCATIVA  FISCAL TRANSITO AMAGUAÑA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,149,2026,1,2026,6,17509.56,2026,6,9168.0,0,0,0.0,ML_Mo,-2.107472224,-79.97344445
8,09D24,GUAYAS,DURAN,ELOY ALFARO (DURAN),Ordinario,09H05478,ESCUELA DE EDUCACION BASICA FISCAL FERNANDO DAQUILEMA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,51,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.152434725,-79.81523241
5,09D12,GUAYAS,NARANJAL,NARANJAL,Ordinario,09H05494,ESCUELA DE EDUCACION BASICA JOSE MARIA URBINA VITERI,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,62,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.741057252,-79.69927571
8,09D07,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H05500,UNIDAD EDUCATIVA  DEL MILENIO DR ALFREDO RAUL VERA VERA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,206,2026,1,2026,7,20427.82,2026,7,10696.0,0,0,0.0,ML_Mo,-2.067162583,-79.90968305
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05605,UNIDAD EDUCATIVA FISCAL RIO MARAÑON,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,88,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.114471639,-79.97547142
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H05623,UNIDAD EDUCATIVA FISCAL VICTOR NARANJO FIALLO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.514488463,-79.88246198
5,09D19,GUAYAS,DAULE,LOS LOJAS (ENRIQUE BAQUERIZO MORENO),Ordinario,09H05660,ESCUELA DE EDUCACION BASICA DIOS CON NOSOTROS,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,23,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-1.951529429,-79.93593779
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05712,UNIDAD EDUCATIVA  FISCAL JULIO ESTRADA ICAZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,121,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.125413305,-79.99302314
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05713,UNIDAD EDUCATIVA FISCAL AMERICA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,125,2026,1,2026,5,14591.3,2026,5,7640.0,2026,1,5748.0,ML_Mo_JE,-2.12378363,-80.01636789
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05745,UNIDAD EDUCATIVA  FISCAL ALEJANDRO JATIVA MARTINEZ,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,188,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-2.131097478,-79.96103808
8,09D06,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05788,ESCUELA DE EDUCACION BASICA FISCAL VIOLETA MIRELLA ABAD FRANCO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,51,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.156568002,-79.917453
8,09D01,GUAYAS,GUAYAQUIL,PUNA,Ordinario,09H05803,ESCUELA DE EDUCACION BASICA FISCAL DOCE DE JULIO,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,27,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.58814262,-79.91955397
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05808,ESCUELA DE EDUCACION  BASICA FISCAL EDUARDO KINGMAN,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,109,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.116715178,-80.00267076
8,09D24,GUAYAS,DURAN,ELOY ALFARO (DURAN),Ordinario,09H05885,UNIDAD EDUCATIVA FISCAL FABRIZIO BUCCO BOZZOLO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,25,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.145480952,-79.82952464
5,09D17,GUAYAS,MILAGRO,CHIRIJOS,Ordinario,09H05941,ESCUELA DE EDUCACION BASICA ADOLFO ALVAREZ ESCOBAR,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.12322268,-79.58481802
5,09D15,GUAYAS,EL EMPALME,GUAYAS (PUEBLO NUEVO),Ordinario,09H05979,ESCUELA DE EDUCACION BASICA MANUEL GENARO ANCHUNDIA,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB,21,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-0.605407002,-79.55895819
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H05983,UNIDAD EDUCATIVA  FISCAL BERNARDITA CORREA DELGADO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,110,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.095194478,-79.9872778
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H06048,UNIDAD EDUCATIVA FISCAL  JUAN JAVIER ESPINOZA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,116,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.114861083,-79.98316663
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H06049,ESCUELA DE EDUCACION BASICA FISCAL AGUSTIN GUERRERO LIZARZABURU,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,111,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.114888884,-79.98830557
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H06050,ESCUELA DE EDUCACION BASICA FISCAL JOSE MARIA URBINA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,120,2026,1,2026,4,11673.04,2026,4,6112.0,0,0,0.0,ML_Mo,-2.109166397,-79.99588273
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H06079,UNIDAD EDUCATIVA FISCAL  EMILIO ESTRADA CARMONA,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,113,2026,1,2026,4,11673.04,2026,4,6112.0,2026,1,5748.0,ML_Mo_JE,-2.130972218,-80.01163889
8,09D08,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H06118,UNIDAD EDUCATIVA FISCAL FISCAL JOSE MARTI,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,25,2026,1,2026,1,2918.26,2026,1,1528.0,0,0,0.0,ML_Mo,-2.12315263,-80.00700109
8,09D24,GUAYAS,DURAN,ELOY ALFARO (DURAN),Ordinario,09H06150,ESCUELA DE EDUCACION BASICA DOLORES VEINTIMILLA DE GALINDO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB,50,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-2.151748974,-79.82624277
8,09D06,GUAYAS,GUAYAQUIL,PASCUALES,Ordinario,09H06173,UNIDAD EDUCATIVA FISCAL REPLICA AGUIRRE ABAD,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,55,2026,1,2026,2,5836.52,2026,2,3056.0,2026,1,5748.0,ML_Mo_JE,-2.154050292,-79.92997638
8,09D05,GUAYAS,GUAYAQUIL,TARQUI,Ordinario,09H06718,UNIDAD EDUCATIVA FISCAL JOSÉ JOAQUÍN DE OLMEDO,FISCAL,Intercultural,COSTA,Urbana,Inicial/EGB/Bachillerato,208,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-2.099900489,-79.89340924
1,10D01,IMBABURA,IBARRA,SAGRARIO,Ordinario,10H00050,UNIDAD EDUCATIVA ANA LUISA LEORO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,110,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,0.353996289,-78.12476463
1,10D01,IMBABURA,IBARRA,SAN FRANCISCO,Ordinario,10H00106,UNIDAD EDUCATIVA VICTOR MANUEL PEÑAHERRERA,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,48,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.338210975,-78.11072194
1,10D01,IMBABURA,IBARRA,SAN FRANCISCO,Ordinario,10H00131,UNIDAD EDUCATIVA VICTOR MANUEL GUZMAN,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,105,2027,1,2027,5,14591.3,2027,5,7640.0,2027,1,5748.0,ML_Mo_JE,0.332117611,-78.1112443
1,10D01,IMBABURA,IBARRA,SAN FRANCISCO,Ordinario,10H00139,UNIDAD EDUCATIVA LUIS LEORO FRANCO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,195,2027,1,2027,7,20427.82,2027,7,10696.0,2027,1,5748.0,ML_Mo_JE,0.339467328,-78.12343979
1,10D01,IMBABURA,IBARRA,AMBUQUI,Ordinario,10H00159,UNIDAD EDUCATIVA VALLE DEL CHOTA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,54,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,0.473722422,-78.0609324
1,10D01,IMBABURA,IBARRA,AMBUQUI,Ordinario,10H00163,UNIDAD EDUCATIVA CESAR BORJA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,40,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.427916631,-78.0096111
1,10D01,IMBABURA,IBARRA,ANGOCHAGUA,Ordinario,10H00177,UNIDAD EDUCATIVA ZULETA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,23,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.20802642,-78.09285644
1,10D01,IMBABURA,IBARRA,LA ESPERANZA,Ordinario,10H00198,UNIDAD EDUCATIVA MARIANO ACOSTA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,13,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.295389222,-78.11844368
1,10D01,IMBABURA,IBARRA,SAN ANTONIO,Ordinario,10H00225,UNIDAD EDUCATIVA JOSE MIGUEL LEORO VASQUEZ,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,94,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,0.329916672,-78.17425
1,10D01,IMBABURA,IBARRA,SAN ANTONIO,Ordinario,10H00226,UNIDAD EDUCATIVA VICTOR MIDEROS ALMEIDA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,96,2027,1,2027,6,17509.56,2027,6,9168.0,2027,1,5748.0,ML_Mo_JE,0.334195095,-78.17035724
1,10D01,IMBABURA,IBARRA,SAN ANTONIO,Ordinario,10H00229,UNIDAD EDUCATIVA DANIEL REYES,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,85,2027,1,2027,5,14591.3,2027,5,7640.0,0,0,0.0,ML_Mo,0.336417986,-78.17030275
1,10D02,IMBABURA,ANTONIO ANTE,SAN FRANCISCO DE NATABUELA,Ordinario,10H00249,UNIDAD EDUCATIVA ABELARDO MONCAYO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,124,2027,1,2027,5,14591.3,2027,5,7640.0,2027,1,5748.0,ML_Mo_JE,0.33948276,-78.20626874
1,10D02,IMBABURA,ANTONIO ANTE,ATUNTAQUI,Ordinario,10H00252,ESCUELA DE EDUCACION BASICA 2 DE MARZO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,107,2027,1,2027,5,14591.3,2027,5,7640.0,2027,1,5748.0,ML_Mo_JE,0.317476146,-78.23072484
1,10D02,IMBABURA,ANTONIO ANTE,IMBAYA (SAN LUIS DE COBUENDO),Ordinario,10H00262,UNIDAD EDUCATIVA IMBAYA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,21,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.366737009,-78.15002621
1,10D02,IMBABURA,ANTONIO ANTE,SAN FRANCISCO DE NATABUELA,Ordinario,10H00268,ESCUELA DE EDUCACION BASICA CARLOS MONTUFAR,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,29,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.32553641,-78.19535773
1,10D02,IMBABURA,ANTONIO ANTE,SAN JOSE DE CHALTURA,Ordinario,10H00273,UNIDAD EDUCATIVA CHALTURA,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,58,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,0.35287963,-78.19229799
1,10D03,IMBABURA,COTACACHI,SAN FRANCISCO,Ordinario,10H00285,MANUELA CAÑIZARES,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,59,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,0.29573479,-78.26756203
1,10D03,IMBABURA,COTACACHI,SAGRARIO,Ordinario,10H00287,6 DE JULIO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,99,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,0.300411026,-78.26315338
1,10D03,IMBABURA,COTACACHI,SAN FRANCISCO,Ordinario,10H00291,MODESTO AURELIO PEÑAHERRERA,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,98,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,0.297200933,-78.26714874
1,10D03,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Ordinario,10H00325,SANTA ANA DE COTACACHI,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,76,2027,1,2027,4,11673.04,2027,4,6112.0,2027,1,5748.0,ML_Mo_JE,0.32622123,-79.20865803
1,10D03,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Ordinario,10H00336,ISLA SANTA ISABEL,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,20,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.2369397,-78.74778599
1,10D03,IMBABURA,COTACACHI,GARCIA MORENO (LLURIMAGUA),Ordinario,10H00344,RAFAEL LEON CARVAJAL,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,23,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.222666645,-78.89984155
1,10D03,IMBABURA,COTACACHI,SEIS DE JULIO DE CUELLAJE (CAB. EN CUELLAJE),Ordinario,10H00369,UNIDAD EDUCATIVA CUELLAJE,FISCAL,Intercultural,COSTA,Rural,Inicial/EGB/Bachillerato,19,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.430027817,-78.52753271
1,10D03,IMBABURA,COTACACHI,QUIROGA,Ordinario,10H00381,ANDRES AVELINO DE LA TORRE,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,26,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.282029014,-78.28303203
1,10D02,IMBABURA,OTAVALO,JORDAN,Ordinario,10H00410,UNIDAD EDUCATIVA  JACINTO COLLAHUAZO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,100,2027,1,2027,4,11673.04,2027,4,6112.0,0,0,0.0,ML_Mo,0.227919782,-78.26063788
1,10D02,IMBABURA,OTAVALO,SAN LUIS,Ordinario,10H00433,UNIDAD EDUCATIVA DE MILENIO JATUN KURAKA OTAVALO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,75,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,0.234346881,-78.2700979
1,10D02,IMBABURA,OTAVALO,SAN LUIS,Ordinario,10H00443,UNIDAD EDUCATIVA ISAAC JESUS BARRERA,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,73,2027,1,2027,3,8754.78,2027,3,4584.0,0,0,0.0,ML_Mo,0.221857594,-78.26472574
1,10D02,IMBABURA,OTAVALO,SAN JOSE DE QUICHINCHE,Ordinario,10H00456,UNIDAD EDUCATIVA ULPIANO NAVARRO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,37,2027,1,2027,2,5836.52,2027,2,3056.0,2027,1,5748.0,ML_Mo_JE,0.232260301,-78.28762928
1,10D02,IMBABURA,OTAVALO,SAN PABLO,Ordinario,10H00462,UNIDAD EDUCATIVA ALFREDO PEREZ GUERRERO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,108,2027,1,2027,6,17509.56,2027,6,9168.0,0,0,0.0,ML_Mo,0.195122818,-78.19394144
1,10D02,IMBABURA,OTAVALO,GONZALEZ SUAREZ,Ordinario,10H00469,UNIDAD EDUCATIVA JUAN MONTALVO,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB,64,2027,1,2027,3,8754.78,2027,3,4584.0,2027,1,5748.0,ML_Mo_JE,0.177973371,-78.20456275
1,10D03,IMBABURA,COTACACHI,IMANTAG,Ordinario,10H00621,UNIDAD EDUCATIVA DEL MILENIO SUMAK YACHANA WASI,FISCAL,Intercultural,SIERRA,Rural,Inicial/EGB/Bachillerato,37,2027,1,2027,2,5836.52,2027,2,3056.0,0,0,0.0,ML_Mo,0.347836207,-78.24942448
7,11D01,LOJA,LOJA,EL SAGRARIO,Ordinario,11H00001,UNIDAD EDUCATIVA MIGUEL RIOFRIO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,133,2026,1,2026,6,17509.56,2026,6,9168.0,0,0,0.0,ML_Mo,-4.001017307,-79.2003009
7,11D01,LOJA,LOJA,EL SAGRARIO,Ordinario,11H00020,ESCUELA DE EDUCACION BASICA 18 DE NOVIEMBRE,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,173,2026,1,2026,7,20427.82,2026,7,10696.0,2026,1,5748.0,ML_Mo_JE,-4.000875138,-79.19852542
7,11D01,LOJA,LOJA,EL SAGRARIO,Ordinario,11H00036,CENTRO DE EDUCACION INICIAL JOSE MIGUEL GARCIA MORENO,FISCAL,Intercultural,SIERRA,Urbana,Inicial,185,2026,1,2026,8,23346.08,2026,8,12224.0,0,0,0.0,ML_Mo,-3.99109513,-79.20276523
7,11D01,LOJA,LOJA,EL SAGRARIO,Ordinario,11H00049,ESCUELA DE EDUCACION BASICA CIUDAD DE LOJA,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,123,2026,1,2026,5,14591.3,2026,5,7640.0,0,0,0.0,ML_Mo,-3.990404099,-79.20317408
7,11D01,LOJA,LOJA,SUCRE,Ordinario,11H00078,ESCUELA DE EDUCACION BASICA ALONSO DE MERCADILLO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,120,2026,1,2026,5,14591.3,2026,5,7640.0,0,0,0.0,ML_Mo,-4.00791631,-79.20526722
7,11D01,LOJA,LOJA,SAN SEBASTIAN,Ordinario,11H00105,UNIDAD EDUCATIVA DEL MILENIO BERNARDO VALDIVIESO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,173,2026,1,2026,8,23346.08,2026,8,12224.0,2026,1,5748.0,ML_Mo_JE,-4.010963559,-79.19909069
7,11D01,LOJA,LOJA,SAN SEBASTIAN,Ordinario,11H00147,UNIDAD EDUCATIVA DR MANUEL AGUSTIN CABRERA LOZANO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,70,2026,1,2026,3,8754.78,2026,3,4584.0,2026,1,5748.0,ML_Mo_JE,-4.014016946,-79.20586953
7,11D01,LOJA,LOJA,SUCRE,Ordinario,11H00154,ESCUELA DE EDUCACION BASICA VICENTE BASTIDAS REINOSO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,77,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-3.979861316,-79.21340779
7,11D01,LOJA,LOJA,VALLE,Ordinario,11H00223,ESCUELA DE EDUCACION BASICA JOSE INGENIEROS,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,71,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-3.969539458,-79.20735602
7,11D01,LOJA,LOJA,VALLE,Ordinario,11H00235,ESCUELA DE EDUCACION BASICA ROSA JOSEFINA BURNEO DE BURNEO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,66,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-3.97246267,-79.20763046
7,11D01,LOJA,LOJA,VALLE,Ordinario,11H00275,ESCUELA DE EDUCACION BASICA POMPILIO REINOSO JARAMILLO,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,41,2026,1,2026,2,5836.52,2026,2,3056.0,0,0,0.0,ML_Mo,-3.938095117,-79.22369331
7,11D01,LOJA,LOJA,VALLE,Ordinario,11H00282,UNIDAD EDUCATIVA JULIO MARIA MATOVELLE,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB,60,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-3.958327529,-79.21927473
7,11D01,LOJA,LOJA,VALLE,Ordinario,11H00283,UNIDAD EDUCATIVA  MARIETA DE VEINTIMILLA,FISCAL,Intercultural,SIERRA,Urbana,Inicial/EGB/Bachillerato,70,2026,1,2026,3,8754.78,2026,3,4584.0,0,0,0.0,ML_Mo,-3.9444448,-79.22542672
